#示例#

Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2.559312357787434,-0.4393467634217479,-0.00981916553963208,-0.010420988772475439,-0.053764718277620874,-0.007141854418352332,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,0.09680203800969082,2.343265322812604,-0.2880350527765542,-0.3628285709736176,-0.3754148369190532,-0.05503765495953076,-0.43135104058962764,-0.27401495672443343,-0.33892924808609365,-0.3686607333767727,-0.11894286884804824,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012367630433730704,0.0015653916314292905,2.435195995180044,-0.1833520761321301,-0.4134488442107546,-0.4656291489713496,-0.5432047722091387,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,-1.0044211310625537,-0.5513876253218181,-0.28051815420225257,-0.5054868203356414,0.0012367630433730704,0.0,0.0,0.0,0.0,0.0,0.0,-0.00981916553963208,-0.05383649792486373,-0.010420988772475439,-0.007141801244051364,-0.48517830344090634,-0.2353625196671683,-0.006942238178343133,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636,0
2.5696494741547733,-0.4393436136973531,-0.011153081064697343,-0.009418370025284945,-0.054365103276650575,-0.007139203173273637,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.44434037363902945,-0.5089785174086573,-0.49557367097757876,-0.39934320387951,-0.05323074669150405,-0.20619176920391188,-0.28801153872788005,-0.3628285709736176,-0.3754105032307676,-0.0550017261816234,-0.43135112993968,-0.2740152716612305,-0.33892924808609365,-0.36866085568022083,-0.11894321803302868,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.001235813053416689,0.001579163756767036,-0.22094077047641658,0.057117263493594535,-0.4134488442107546,-0.4656291489713496,-0.5432047722091387,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,3.089651541965725,-0.010549435495218253,-0.015603148785849388,0.4651041493041412,-0.5513876253218181,-0.28051815420225257,-0.4955736709775788,0.001235813053416689,0.0,0.0,0.0,0.0,0.0,0.0,-0.011153081064697343,-0.054437696204348525,-0.009418370025284945,-0.007139149962926703,-0.4854572683051523,-0.20497306759317796,-0.008513513872199716,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636,0
2.5697041678921666,-0.4393453074170748,-0.011153081064697343,-0.009418370025284945,-0.054365103276650575,-0.007139203173273637,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.44434037363902945,-0.5089785174086573,-0.49557367097757876,-0.39934320387951,-0.0485762462933882,-0.12709939570128062,-0.2880241830748086,-0.3628285709736176,-0.37541283361031735,-0.05502104637351698,-0.43135112993968,-0.2740152716612305,-0.33892924808609365,-0.36866085568022083,-0.11894321803302868,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.001235813053416689,0.001579163756767036,-0.18031470725173493,0.320708654964571,-0.4134488442107546,-0.4656291489713496,-0.5432047722091387,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,3.089651541965725,-0.010549435495218253,-0.015603148785849388,0.4651041493041412,-0.5513876253218181,-0.28051815420225257,-0.4955736709775788,0.001235813053416689,0.0,0.0,0.0,0.0,0.0,0.0,-0.011153081064697343,-0.054437696204348525,-0.009418370025284945,-0.007139149962926703,-0.4854572683051523,-0.20497306759317796,-0.008513513872199716,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636,0
2.0873600978204054,-0.4393458422759343,-0.011153081064697343,-0.009418370025284945,-0.054365103276650575,-0.007139203173273637,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.44434037363902945,-0.5089785174086573,-0.49557367097757876,-0.39934320387951,-0.04386410502547516,-0.047027550088518014,-0.28802817602647024,-0.3628285709736176,-0.3754135695196489,-0.05502714748674653,-0.43135112993968,-0.2740152716612305,-0.33892924808609365,-0.36866085568022083,-0.11894321803302868,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.001235813053416689,0.001579163756767036,-0.13918553486045054,0.5875643362721776,-0.4134488442107546,-0.4656291489713496,-0.5432047722091387,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,3.089651541965725,-0.010549435495218253,-0.015603148785849388,0.4651041493041412,-0.5513876253218181,-0.28051815420225257,-0.4955736709775788,0.001235813053416689,0.0,0.0,0.0,0.0,0.0,0.0,-0.011153081064697343,-0.054437696204348525,-0.009418370025284945,-0.007139149962926703,-0.4853177858730293,-0.19634104424142196,-0.008513513872199716,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636,0
2.5592029703126475,-0.4393467634217479,-0.00981916553963208,-0.010420988772475439,-0.053764718277620874,-0.007141854418352332,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,0.09680203800969082,2.343265322812604,-0.2880350527765542,-0.3628285709736176,-0.3754148369190532,-0.05503765495953076,-0.43135104058962764,-0.27401495672443343,-0.33892924808609365,-0.3686607333767727,-0.11894286884804824,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012367630433730704,0.0015653916314292905,2.435195995180044,-0.1833520761321301,-0.4134488442107546,-0.4656291489713496,-0.5432047722091387,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,-1.0044211310625537,-0.5513876253218181,-0.28051815420225257,-0.5054868203356414,0.0012367630433730704,0.0,0.0,0.0,0.0,0.0,0.0,-0.00981916553963208,-0.05383649792486373,-0.010420988772475439,-0.007141801244051364,-0.4852480446569678,-0.2353625196671683,-0.006942238178343133,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636,0
2.5596405202117944,-0.43931648446742444,-0.00981916553963208,-0.010420988772475439,-0.053764718277620874,-0.007141854418352332,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,-0.057024083814727934,-0.2706506822993357,-0.2878090073463752,-0.3628285709736176,-0.3753731762741188,-0.05469226416059107,-0.4313206913551633,-0.27390798319234094,-0.33892924808609365,-0.3686191909722219,-0.11882426234968947,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012367630433730704,0.0015653916314292905,-0.2500974713327917,-0.1833520761321301,-0.4134488442107546,-0.4656291489713496,-0.5432047722091387,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,-1.0044211310625537,-0.5513876253218181,-0.28051815420225257,-0.5054868203356414,0.0012367630433730704,0.0,0.0,0.0,0.0,0.0,0.0,-0.00981916553963208,-0.05383649792486373,-0.010420988772475439,-0.007141801244051364,-0.4852480446569678,-0.2353625196671683,-0.006942238178343133,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636,0
2.562593982031034,-0.43934673370736677,-0.00981916553963208,-0.010420988772475439,-0.053764718277620874,-0.007141854418352332,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,0.058232289112640716,1.6878624382142213,-0.2880348309459063,-0.3628285709736176,-0.37541479603520145,-0.055037316008795786,-0.4313510108062768,-0.27401485174550105,-0.33892924808609365,-0.3686606926089567,-0.11894275245305475,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012367630433730704,0.0015653916314292905,1.7618962102964306,-0.1833520761321301,-0.4134488442107546,-0.4656291489713496,-0.5432047722091387,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,-1.0044211310625537,-0.5513876253218181,-0.28051815420225257,-0.5054868203356414,0.0012367630433730704,0.0,0.0,0.0,0.0,0.0,0.0,-0.00981916553963208,-0.05383649792486373,-0.010420988772475439,-0.007141801244051364,-0.4852480446569678,-0.2353625196671683,-0.006942238178343133,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636,0
2.562593982031034,-0.4393456045608856,-0.011153081064697343,-0.009418370025284945,-0.054365103276650575,-0.007139203173273637,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.44434037363902945,-0.5089785174086573,-0.49557367097757876,-0.39934320387951,-0.046457029322760565,-0.09108824819328219,-0.28802640138128727,-0.3628285709736176,-0.3754132424488349,-0.05502443588086673,-0.43135112993968,-0.2740152716612305,-0.33892924808609365,-0.36866085568022083,-0.11894321803302868,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.001235813053416689,0.001579163756767036,-0.16181746041294126,0.44072311478694426,-0.4134488442107546,-0.4656291489713496,-0.5432047722091387,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,0.4651041493041412,-0.5513876253218181,-0.28051815420225257,-0.4955736709775788,0.001235813053416689,0.0,0.0,0.0,0.0,0.0,0.0,-0.011153081064697343,-0.054437696204348525,-0.009418370025284945,-0.007139149962926703,-0.4852480446569678,-0.20497306759317796,-0.008513513872199716,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636,0
0.06620772618735518,-0.43934673370736677,-0.00981916553963208,-0.010420988772475439,-0.053764718277620874,-0.007141854418352332,-0.28109904859437346,-0.21070262311149787,-0.28051815420225257,-0.2450686665823548,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,0.058232289112640716,1.6878624382142213,-0.2880348309459063,-0.3628285709736176,-0.37541479603520145,-0.055037316008795786,-0.4313510108062768,-0.27401485174550105,-0.33892924808609365,-0.3686606926089567,-0.11894275245305475,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,-0.220700736694432,0.0,-0.010549435495218253,0.0,0.0012367630433730704,0.0015653916314292905,1.7618962102964306,-0.1833520761321301,-0.4134488442107546,-0.4656291489713496,-0.5432047722091387,-0.4668812479117315,-0.2950882371088272,-0.1915134316414082,-0.220700736694432,-0.015569134357280029,-0.6516475359601224,1.471773461608941,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,-1.0044211310625537,-0.5513876253218181,-0.28051815420225257,-0.5054868203356414,0.0012367630433730704,0.0,0.0,0.0,0.0,0.0,0.0,-0.00981916553963208,-0.05383649792486373,-0.010420988772475439,-0.007141801244051364,-0.4852480446569678,-0.2353625196671683,-0.006942238178343133,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636,0
2.575064154156713,-0.43934673370736677,-0.00981916553963208,-0.010420988772475439,-0.05126311411499709,-0.007141854418352332,-0.24624052543525166,-0.21070262311149787,-0.21334676121578242,-0.18220065752211465,-0.4474230399080392,-0.5961085535841422,-0.5054868203356416,-0.39934320387951,0.29929321971920386,1.6878624382142213,-0.2880348309459063,-0.3628285709736176,-0.37541479603520145,-0.055037316008795786,-0.4313510108062768,-0.27401485174550105,-0.33892924808609365,-0.3686606926089567,-0.11894275245305475,-0.3442935910691955,-0.20318938246603582,-0.23667771756860392,-0.2729856586854048,-0.1164115429020342,4.531022483103607,0.0,-0.010549435495218253,0.0,0.0012367630433730704,0.0015653916314292905,1.7618962102964306,-0.1833520761321301,-0.4134488442107546,-0.45330312335391854,-0.48864786396790094,-0.444035794269712,-0.2949617820850452,-0.1915134316414082,4.531022483103607,-0.015569134357280029,-0.6516475359601224,1.471773461608941,-0.32366109459831566,-0.010549435495218253,-0.015603148785849388,-1.0044211310625537,-0.4760547195619491,-0.21334676121578242,-0.5054868203356414,0.0012367630433730704,0.0,0.0,0.0,0.0,0.0,0.0,-0.00981916553963208,-0.0513315050936771,-0.010420988772475439,-0.007141801244051364,-0.4215045731767617,-0.2353625196671683,-0.006942238178343133,0.002545359795694873,-0.1257344177714948,-0.10456547254800545,-0.14932620288344764,-0.10101647495313296,-0.35192596032442763,-0.10946029492169188,-0.3568676231084545,-0.33899286907251636,0
